id date age minVel slowVel type count correct incorrect corrected dropped percCorrect latency accuracy accuracyLast accuracyMost
10128 20070808 19.791 4 1 as 48 31 8 11 9 79.5 485 1.34 1.34 1.15
10128 20070808 19.791 4 4 as 48 29 12 16 7 70.7 513 1.62 1.62 1.27
10128 20070808 19.791 8 1 as 43 32 3 3 12 91.4 506 1.68 1.68 1.58
10128 20070808 19.791 8 4 as 44 29 6 7 13 82.9 530 1.77 1.77 1.67
10128 20080910 20.800 4 1 as 48 37 4 4 7 90.2 505 1.86 1.86 1.78
10128 20080910 20.800 4 4 as 48 38 5 6 5 88.4 527 1.83 1.83 1.66
10128 20080910 20.800 8 1 as 47 43 2 2 3 95.6 502 1.87 1.87 1.8
10128 20080910 20.800 8 4 as 47 41 3 3 4 93.2 527 1.86 1.86 1.77
10128 20090827 21.800 4 1 as 48 38 4 4 6 90.5 527 1.74 1.74 1.28
10128 20090827 21.800 4 4 as 48 33 6 7 9 84.6 550 1.85 1.85 1.34
10128 20090827 21.800 8 1 as 47 36 3 1 9 92.3 528 1.49 1.49 1.23
10128 20090827 21.800 8 4 as 47 35 5 4 8 87.5 562 1.6 1.6 1.35
10128 20120418 24.766 4 1 as 48 40 1 2 7 97.6 522 1.78 1.78 1.26
10128 20120418 24.766 4 4 as 48 40 1 2 7 97.6 538 1.96 1.96 1.37
10128 20120418 24.766 8 1 as 46 41 0 0 7 100 522 1.76 1.72 1.41
10128 20120418 24.766 8 4 as 46 42 0 0 6 100 540 1.95 1.91 1.53
10128 20130522 25.775 4 1 as 48 41 6 6 1 87.2 476 1.42 1.42 1.12
10128 20130522 25.775 4 4 as 48 38 8 10 2 82.6 504 1.39 1.39 1.15
10128 20130522 25.775 8 1 as 46 41 3 3 4 93.2 475 1.36 1.38 1.1
10128 20130522 25.775 8 4 as 46 38 5 6 5 88.4 506 1.31 1.33 1.1
10311 20060601 20.16 4 1 as 47 39 8 10 1 83 422 2.21 2.21 2.21
10311 20060601 20.16 4 4 as 47 37 9 11 2 80.4 445 2.26 2.26 2.26
